POLICY_ID;POLICY_IS_RENEWED;POLICY_IS_RENEWED_PROBABILITY
7068;1;0.659712
7072;1;0.646948
7075;1;0.712379
7085;0;0.361313
7093;1;0.70575
7101;0;0.31305
7104;0;0.217356
7110;0;0.461292
7112;1;0.710421
7124;1;0.554417
7128;1;0.698665
7131;1;0.586868
7133;0;0.34378
7135;1;0.610217
7143;1;0.621953
7149;1;0.768395
7152;1;0.6905
7154;0;0.232347
7155;1;0.69666
7171;0;0.407107
7179;1;0.53164
7182;1;0.525945
7183;1;0.766342
7184;1;0.760139
7199;1;0.683076
7202;1;0.628104
7209;1;0.608614
7218;1;0.600294
7220;0;0.36148
7224;1;0.705481
7225;1;0.527094
7237;1;0.68767
7245;1;0.662948
7250;1;0.704273
7251;1;0.539128
7255;1;0.626243
7258;0;0.477597
7269;0;0.337015
7270;0;0.472295
7273;0;0.172313
7276;1;0.664926
7277;1;0.567859
7285;0;0.243015
7286;1;0.636979
7287;0;0.359091
7291;1;0.561153
7294;1;0.650343
7306;0;0.271501
7312;1;0.513971
7322;1;0.704346
7335;1;0.654342
7338;0;0.273329
7341;1;0.754639
7346;1;0.633692
7351;1;0.684214
7358;1;0.738561
7368;1;0.664948
7388;1;0.607616
7391;0;0.45129
7393;1;0.592463
7402;1;0.695538
7404;1;0.639248
7408;1;0.647938
7411;1;0.501444
7417;0;0.351154
7430;1;0.60821
7431;1;0.706192
7434;1;0.626538
7437;0;0.382165
7438;1;0.502361
7443;1;0.689982
7450;1;0.698849
7456;1;0.539713
7462;1;0.623295
7464;1;0.645838
7468;1;0.584473
7471;1;0.551028
7476;1;0.542831
7494;1;0.621323
7507;1;0.661048
7519;1;0.6963
7521;1;0.771059
7536;1;0.739619
7538;1;0.597073
7539;1;0.735044
7540;1;0.749126
7544;1;0.717503
7548;1;0.745464
7549;1;0.544372
7554;1;0.550151
7555;1;0.702545
7560;0;0.455749
7571;1;0.566187
7572;1;0.628801
7583;0;0.190114
7590;1;0.737012
7597;1;0.619626
7606;1;0.711067
7608;1;0.659442
7618;1;0.754563
7619;1;0.693349
7623;1;0.598433
7642;1;0.731885
7643;0;0.203365
7644;1;0.583263
7659;0;0.182529
7667;1;0.716665
7673;1;0.660393
7678;1;0.640724
7682;1;0.641283
7694;1;0.692423
7700;0;0.344125
7702;1;0.664926
7712;1;0.609586
7714;1;0.604715
7719;1;0.641953
7722;1;0.592594
7726;1;0.708079
7734;1;0.554296
7735;1;0.675083
7756;1;0.685505
7760;1;0.689515
7761;0;0.184693
7762;1;0.637412
7767;0;0.453434
7772;1;0.705895
7773;1;0.668426
7780;1;0.635428
7789;1;0.581095
7798;1;0.624039
7800;1;0.689906
7808;1;0.624359
7810;1;0.652247
7814;1;0.638954
7819;1;0.517108
7821;1;0.621984
7825;1;0.681113
7840;1;0.680676
7842;1;0.531013
7844;1;0.743143
7851;1;0.595679
7857;0;0.382081
7861;1;0.664838
7863;1;0.629078
7865;1;0.683536
7868;1;0.713949
7870;1;0.614436
7872;1;0.627071
7878;1;0.649783
7893;0;0.402078
7904;1;0.619685
7905;1;0.555332
7906;1;0.59218
7907;1;0.630292
7913;0;0.462253
7914;1;0.681113
7915;1;0.677923
7919;0;0.482224
7925;0;0.219026
7926;0;0.408374
7927;1;0.687485
7943;0;0.371878
7949;1;0.685003
7950;1;0.704111
7951;1;0.639361
7955;1;0.584898
7956;1;0.647888
7959;1;0.549391
7974;1;0.549287
7977;0;0.343813
7994;1;0.673145
8004;1;0.627886
8006;1;0.611387
8010;1;0.651433
8019;1;0.647297
8027;0;0.491869
8028;0;0.223948
8029;1;0.625319
8038;1;0.726288
8053;1;0.613165
8054;1;0.636447
8055;1;0.755851
8063;1;0.721276
8064;0;0.451628
8071;1;0.617373
8082;1;0.62105
8085;1;0.704346
8088;1;0.632375
8096;1;0.649436
8105;0;0.476394
8114;0;0.340834
8118;1;0.650692
8122;1;0.687514
8125;1;0.629925
8129;1;0.773502
8130;1;0.518444
8135;1;0.743098
8142;1;0.739619
8144;1;0.65641
8155;0;0.373553
8161;1;0.614804
8169;1;0.713152
8181;1;0.605815
8190;1;0.634929
8196;1;0.536573
8197;1;0.589709
8199;1;0.501238
8208;0;0.326426
8210;1;0.535706
8211;1;0.617856
8221;1;0.755851
8222;1;0.648351
8228;1;0.708696
8229;1;0.70199
8242;0;0.351247
8245;0;0.432794
8249;1;0.747431
8251;1;0.616854
8270;1;0.662616
8271;1;0.502977
8277;1;0.617592
8281;0;0.439217
8286;0;0.479985
8295;1;0.673051
8298;0;0.416887
8301;0;0.497519
8303;1;0.678722
8304;1;0.616944
8305;0;0.300361
8307;1;0.500544
8308;0;0.309
8320;1;0.634122
8322;1;0.613358
8329;1;0.661322
8345;1;0.689646
8358;0;0.287808
8362;1;0.581756
8366;1;0.641953
8372;0;0.331251
8374;0;0.257055
8385;0;0.451826
8388;0;0.247603
8396;1;0.6956
8402;1;0.700283
8410;1;0.644107
8415;1;0.611567
8427;1;0.632419
8428;0;0.376425
8429;1;0.511855
8430;1;0.65062
8433;1;0.679321
8434;1;0.552008
8435;1;0.708692
8436;1;0.639364
8443;1;0.537471
8453;1;0.647297
8456;0;0.331613
8462;1;0.670811
8468;1;0.636979
8470;0;0.356222
8480;1;0.70199
8486;1;0.704346
8487;1;0.596238
8488;1;0.643937
8489;1;0.680676
8499;1;0.695294
8507;1;0.629925
8508;1;0.570274
8512;0;0.351002
8527;0;0.331005
8533;1;0.514117
8542;1;0.676426
8544;1;0.665507
8545;1;0.678722
8546;1;0.68499
8560;1;0.651382
8564;0;0.461041
8568;1;0.627137
8570;1;0.578259
8576;0;0.389449
8582;1;0.669846
8583;1;0.611756
8598;1;0.638319
8601;1;0.723422
8605;0;0.481861
8607;1;0.637181
8609;1;0.692451
8610;1;0.656598
8615;1;0.726646
8616;1;0.731907
8618;1;0.629129
8620;1;0.638935
8624;1;0.665696
8625;0;0.194876
8637;0;0.348151
8638;1;0.535819
8645;1;0.648673
8651;1;0.688964
8662;1;0.706683
8666;1;0.668271
8673;1;0.765358
8676;0;0.492388
8677;0;0.462126
8685;0;0.223948
8694;1;0.563866
8700;1;0.547731
8705;1;0.739619
8706;1;0.753295
8707;1;0.619796
8717;1;0.744086
8718;1;0.712396
8719;1;0.761724
8720;1;0.695414
8725;1;0.655135
8734;1;0.621767
8735;1;0.63042
8737;1;0.747871
8739;1;0.601727
8740;1;0.594219
8744;1;0.541389
8745;1;0.583761
8749;0;0.445078
8751;0;0.241523
8758;1;0.682694
8769;0;0.47973
8772;1;0.73467
8773;1;0.634686
8782;1;0.761724
8786;1;0.562434
8791;1;0.744086
8792;0;0.354478
8797;1;0.617945
8800;1;0.652649
8805;0;0.401713
8813;0;0.283605
8821;1;0.704436
8822;1;0.768395
8832;1;0.764806
8834;1;0.768395
8837;1;0.768395
8838;1;0.634929
8846;0;0.292553
8851;1;0.500718
8852;1;0.522835
8858;1;0.673601
8865;1;0.560189
8868;1;0.717477
8878;1;0.535131
8879;1;0.710413
8882;1;0.744898
8885;1;0.514967
8889;1;0.6873
8893;1;0.647938
8894;0;0.342237
8902;1;0.53908
8904;1;0.586006
8916;0;0.208625
8917;1;0.646803
8928;1;0.706683
8931;1;0.67273
8932;0;0.172313
8947;1;0.675083
8960;1;0.739619
8961;1;0.657947
8971;0;0.404981
8984;1;0.662329
8986;1;0.680424
8987;1;0.678722
8989;1;0.542635
8993;1;0.519838
8994;0;0.386892
8997;1;0.687152
9014;1;0.676819
9023;0;0.381268
9042;1;0.692697
9050;1;0.531045
9057;0;0.346483
9059;1;0.650254
9060;1;0.652873
9062;0;0.469398
9063;1;0.628307
9075;0;0.275286
9079;1;0.617592
9082;1;0.615531
9083;0;0.271538
9084;0;0.295992
9087;0;0.365882
9091;1;0.6365
9098;0;0.426332
9103;0;0.172313
9107;1;0.7635
9108;1;0.759263
9109;1;0.679198
9116;1;0.700692
9126;1;0.759263
9133;1;0.660637
9134;1;0.575989
9138;1;0.613631
9150;1;0.612687
9151;1;0.619932
9156;1;0.698665
9158;1;0.753923
9164;1;0.688386
9171;1;0.659712
9174;1;0.771957
9175;1;0.641953
9177;0;0.262159
9184;1;0.641953
9187;1;0.685505
9190;1;0.528197
9195;1;0.609425
9204;0;0.400947
9208;0;0.366484
9211;1;0.587527
9218;1;0.541827
9219;1;0.594022
9220;1;0.698665
9224;1;0.681694
9228;1;0.719976
9232;1;0.708182
9235;0;0.476992
9241;1;0.614329
9257;0;0.173774
9258;0;0.236855
9266;1;0.559986
9272;1;0.673601
9273;1;0.697301
9277;1;0.5114
9279;1;0.577992
9280;1;0.691952
9282;0;0.259328
9294;1;0.753013
9300;1;0.686103
9303;0;0.369023
9306;1;0.701273
9307;1;0.701273
9309;1;0.561906
9313;1;0.562267
9316;1;0.621152
9318;1;0.735799
9319;1;0.738561
9324;1;0.738561
9325;1;0.64052
9327;0;0.421409
9331;1;0.659712
9332;1;0.628728
9333;1;0.696283
9339;0;0.392805
9356;1;0.628742
9363;1;0.647297
9372;1;0.566323
9374;1;0.587774
9377;1;0.642797
9383;1;0.734087
9388;1;0.695142
9391;1;0.574672
9397;1;0.680218
9399;1;0.542779
9415;1;0.755851
9424;1;0.653083
9426;0;0.429809
9432;0;0.356279
9437;0;0.425467
9459;1;0.537655
9466;1;0.593899
9468;1;0.629991
9473;1;0.606484
9474;1;0.621219
9477;1;0.627784
9478;1;0.542364
9484;1;0.64143
9487;0;0.172313
9488;1;0.745421
9496;1;0.591907
9501;1;0.734975
9508;1;0.73467
9509;1;0.721989
9512;1;0.679451
9519;1;0.639803
9527;1;0.566243
9530;1;0.698341
9535;0;0.434787
9544;1;0.645952
9572;1;0.757567
9577;1;0.655461
9584;0;0.470515
9586;0;0.355338
9591;0;0.373936
9596;1;0.710913
9603;1;0.75139
9604;0;0.44597
9605;1;0.626429
9606;0;0.19887
9610;0;0.415939
9619;1;0.651616
9631;1;0.745421
9633;1;0.576611
9638;0;0.187154
9640;1;0.745242
9645;1;0.747871
9655;1;0.718835
9659;1;0.513572
9660;1;0.640477
9674;1;0.5068
9675;0;0.484374
9683;0;0.187154
9685;1;0.677923
9698;0;0.426262
9702;1;0.721901
9708;1;0.734141
9716;1;0.570625
9718;1;0.51176
9722;1;0.687133
9728;1;0.595993
9734;0;0.309174
9739;1;0.588058
9741;1;0.600017
9743;1;0.514559
9752;1;0.542196
9753;1;0.606578
9760;0;0.49884
9762;1;0.73467
9771;1;0.747871
9772;1;0.658639
9776;1;0.527279
9777;1;0.619059
9778;1;0.653699
9779;1;0.630119
9782;1;0.551573
9786;0;0.426003
9789;1;0.600052
9794;0;0.385085
9795;1;0.657739
9797;1;0.571134
9801;1;0.744898
9802;1;0.754563
9820;0;0.383212
9823;0;0.315145
9825;1;0.587601
9830;0;0.47652
9831;1;0.64159
9832;1;0.587369
9835;0;0.491302
9837;1;0.751296
9851;1;0.641394
9853;1;0.633842
9855;1;0.622894
9858;0;0.423983
9866;1;0.698665
9867;0;0.282351
9871;1;0.583907
9874;1;0.606213
9875;1;0.765358
9877;1;0.65363
9883;1;0.638065
9884;1;0.645839
9892;1;0.527346
9893;0;0.491851
9904;1;0.705238
9906;1;0.679208
9912;1;0.631373
9915;1;0.690034
9917;0;0.371968
9926;0;0.468182
9928;1;0.654157
9929;1;0.764806
9930;1;0.659712
9936;0;0.412121
9937;0;0.437374
9940;1;0.686346
9942;1;0.572491
9945;1;0.708108
9960;1;0.604007
9964;1;0.614436
9969;1;0.610403
9971;0;0.349344
9972;0;0.251643
9973;1;0.677887
9975;1;0.675429
9976;1;0.609134
9986;1;0.622087
9988;0;0.356113
9991;1;0.631489
9994;1;0.634815
9999;1;0.738561
10000;1;0.738561
10007;1;0.634929
10020;1;0.559129
10026;1;0.739619
10044;1;0.628152
10045;1;0.70199
10055;1;0.63907
10057;0;0.383209
10068;1;0.716285
10081;1;0.565239
10086;1;0.664187
10089;1;0.624635
10097;0;0.497712
10098;1;0.698665
10099;1;0.675083
10106;1;0.613192
10110;1;0.662873
10116;1;0.716134
10126;1;0.530212
10128;1;0.629398
10129;1;0.717477
10131;1;0.683594
10132;1;0.635631
10140;1;0.638973
10142;1;0.716546
10143;1;0.627526
10149;0;0.356813
10150;1;0.691345
10151;1;0.643248
10155;1;0.699344
10156;1;0.692377
10160;1;0.664926
10162;1;0.559909
10163;1;0.669196
10172;0;0.411834
10173;1;0.629753
10175;1;0.577178
10179;1;0.61367
10184;1;0.666817
10190;1;0.676957
10200;1;0.747687
10201;0;0.460241
10204;1;0.591911
10214;1;0.729939
10217;1;0.755821
10229;0;0.463672
10234;1;0.738561
10235;1;0.678464
10239;1;0.768759
10246;1;0.744022
10248;1;0.643217
10274;1;0.713254
10281;1;0.541959
10284;1;0.673071
10287;1;0.648673
10297;1;0.678722
10302;1;0.768098
10308;0;0.486495
10310;1;0.610667
10319;1;0.642329
10320;0;0.211984
10331;1;0.73883
10333;1;0.728005
10334;1;0.64344
10337;1;0.75406
10353;1;0.566457
10357;0;0.308497
10362;1;0.74614
10379;1;0.614268
10381;1;0.681117
10387;1;0.702624
10396;0;0.459709
10402;1;0.700164
10403;1;0.772921
10417;1;0.744022
10430;1;0.64356
10432;0;0.496669
10439;1;0.629925
10442;1;0.738361
10446;1;0.753665
10456;0;0.334903
10458;1;0.631604
10473;1;0.704436
10475;0;0.452336
10482;1;0.663849
10492;1;0.689086
10496;1;0.55855
10503;1;0.623098
10510;0;0.35442
10512;0;0.243034
10518;1;0.564672
10521;1;0.739619
10522;1;0.534391
10524;1;0.572727
10531;1;0.661626
10533;1;0.565744
10534;1;0.617592
10540;1;0.749126
10545;1;0.756434
10546;0;0.475385
10553;1;0.524986
10556;1;0.645311
10562;1;0.749126
10566;1;0.74742
10572;0;0.405076
10575;1;0.647938
10576;1;0.803682
10582;1;0.659774
10583;1;0.572291
10585;1;0.625292
10590;1;0.639295
10594;0;0.368564
10604;1;0.673601
10605;1;0.641283
10611;1;0.70199
10619;0;0.399103
10627;1;0.594817
10630;1;0.655024
10632;1;0.685505
10638;1;0.658524
10646;1;0.635851
10650;0;0.193968
10656;0;0.479205
10659;1;0.695492
10661;1;0.716162
10668;1;0.650418
10670;1;0.658594
10672;1;0.641953
10677;1;0.695492
10686;0;0.385279
10688;1;0.653047
10697;0;0.187154
10699;1;0.516559
10700;1;0.629945
10709;1;0.550089
10713;1;0.611057
10722;0;0.330123
10723;1;0.680622
10724;1;0.504485
10731;0;0.42446
10733;0;0.361304
10738;1;0.646729
10746;0;0.423576
10747;1;0.586898
10758;1;0.534487
10760;1;0.559024
10768;1;0.616221
10773;1;0.577054
10776;1;0.664926
10797;0;0.44821
10800;1;0.576389
10807;1;0.634112
10817;1;0.660201
10828;0;0.358927
10843;1;0.629324
10847;1;0.638973
10854;1;0.566239
10858;1;0.669644
10860;1;0.761724
10864;1;0.617592
10865;1;0.631594
10866;1;0.584583
10873;1;0.67273
10875;0;0.380021
10880;1;0.695295
10891;1;0.647938
10897;1;0.658285
10905;0;0.446063
10909;1;0.672368
10917;1;0.670433
10922;1;0.633432
10929;1;0.682694
10937;1;0.660149
10947;1;0.654778
10949;1;0.677957
10961;1;0.689289
10969;1;0.704346
10978;1;0.533105
10980;1;0.595202
10988;1;0.58339
10992;1;0.637431
10994;1;0.617828
11000;1;0.520619
11002;1;0.658531
11005;0;0.494464
11008;1;0.557494
11014;0;0.185526
11016;0;0.452953
11024;0;0.222787
11030;1;0.534484
11031;1;0.712379
11032;0;0.221943
11034;1;0.678722
11035;1;0.588652
11038;1;0.655306
11045;1;0.653083
11053;0;0.348466
11062;0;0.428483
11066;0;0.442116
11080;1;0.647938
11091;1;0.657749
11094;1;0.60326
11095;1;0.518023
11109;0;0.49129
11122;0;0.474693
11127;0;0.450363
11134;1;0.538427
11137;1;0.734141
11140;1;0.59414
11143;1;0.582162
11163;1;0.65461
11164;1;0.525225
11172;1;0.503869
11174;1;0.701106
11183;1;0.629925
11189;1;0.645044
11194;0;0.354906
11198;1;0.572658
11202;1;0.601168
11204;1;0.729794
11208;1;0.611058
11216;1;0.573127
11217;1;0.683829
11219;1;0.641953
11221;1;0.575034
11222;1;0.664148
11231;1;0.704346
11236;1;0.505355
11242;1;0.739619
11243;0;0.449359
11245;0;0.197214
11252;1;0.579229
11254;1;0.66586
11260;1;0.654778
11262;1;0.632394
11264;1;0.635658
11266;1;0.55745
11268;1;0.659712
11271;1;0.632479
11273;1;0.522375
11276;1;0.634929
11280;1;0.555878
11281;1;0.636865
11289;0;0.336364
11292;1;0.610278
11294;1;0.70199
11297;1;0.550151
11299;1;0.609543
11303;0;0.443394
11314;1;0.554788
11316;1;0.606977
11317;1;0.70199
11320;1;0.675442
11321;0;0.399896
11333;1;0.568793
11335;1;0.620033
11341;1;0.519371
11350;1;0.719658
11355;1;0.661838
11360;1;0.590156
11369;1;0.655461
11379;1;0.678722
11381;1;0.603579
11384;1;0.678715
11386;1;0.735323
11391;1;0.730807
11403;0;0.317711
11414;1;0.699262
11416;0;0.420957
11421;0;0.260635
11426;1;0.674786
11427;1;0.514714
11430;0;0.376163
11431;0;0.476379
11432;0;0.341507
11436;1;0.500723
11440;1;0.675083
11442;0;0.490251
11445;1;0.508834
11446;0;0.489093
11447;0;0.370276
11449;0;0.459345
11454;1;0.695644
11455;0;0.210385
11461;1;0.648184
11465;1;0.720471
11467;1;0.513549
11469;1;0.759546
11471;1;0.582778
11474;1;0.662302
11475;0;0.461967
11478;1;0.573991
11487;1;0.525084
11496;1;0.636923
11500;0;0.473139
11502;1;0.641953
11513;1;0.641283
11525;1;0.709749
11532;1;0.613633
11538;0;0.243992
11542;1;0.614329
11547;1;0.747871
11548;1;0.539739
11551;1;0.620313
11555;1;0.654342
11579;1;0.692915
11581;1;0.704346
11582;0;0.363036
11584;0;0.465166
11590;1;0.521579
11591;0;0.482612
11596;1;0.688457
11597;1;0.689346
11600;0;0.428447
11609;0;0.383552
11611;0;0.462935
11618;1;0.704346
11619;1;0.712563
11625;0;0.218789
11627;1;0.694439
11631;1;0.73384
11638;0;0.437417
11643;1;0.700463
11644;1;0.706941
11645;1;0.590816
11652;0;0.37367
11654;1;0.54443
11660;1;0.678715
11663;1;0.543161
11665;1;0.645425
11666;1;0.693076
11669;1;0.720439
11674;1;0.685135
11682;1;0.675442
11691;1;0.613599
11692;1;0.541946
11698;1;0.628402
11701;1;0.681016
11704;1;0.648779
11712;1;0.642329
11715;1;0.679208
11719;0;0.396411
11721;0;0.223225
11731;1;0.529843
11734;1;0.670882
11736;1;0.576985
11737;0;0.387209
11744;1;0.603256
11751;1;0.529202
11759;1;0.740901
11764;0;0.439805
11767;1;0.695373
11770;0;0.451873
11783;1;0.621265
11785;0;0.212681
11788;1;0.598304
11791;1;0.629565
11800;1;0.742797
11802;1;0.700493
11807;1;0.673601
11812;1;0.724258
11813;1;0.628207
11815;1;0.66011
11817;1;0.675083
11818;1;0.62716
11821;1;0.735471
11822;1;0.594569
11828;1;0.754032
11829;1;0.693873
11833;0;0.261048
11834;1;0.637815
11835;1;0.545279
11838;0;0.193765
11858;1;0.535959
11860;1;0.500755
11862;0;0.385016
11864;1;0.550343
11866;1;0.641614
11867;1;0.680975
11871;1;0.67918
11884;1;0.577146
11885;1;0.606347
11887;0;0.328875
11898;1;0.710421
11903;1;0.576675
11910;1;0.699314
11911;1;0.719939
11917;1;0.664085
11923;1;0.754645
11930;1;0.515708
11932;1;0.606091
11947;1;0.71349
11959;1;0.564571
11973;0;0.492644
11974;1;0.503104
11986;1;0.714093
11989;1;0.743741
11990;1;0.570447
11999;1;0.502564
12001;0;0.220454
12007;1;0.669569
12016;1;0.544591
12020;1;0.609513
12026;1;0.66907
12027;0;0.442742
12036;1;0.603598
12039;1;0.675083
12041;0;0.404728
12048;1;0.688133
12069;0;0.319567
12073;1;0.647938
12075;1;0.586106
12082;1;0.718322
12094;0;0.422602
12096;1;0.598304
12119;1;0.634929
12123;1;0.637007
12132;1;0.677241
12133;0;0.172313
12135;1;0.603136
12145;1;0.673657
12148;0;0.499924
12154;1;0.609878
12156;1;0.703274
12157;1;0.696948
12164;0;0.391189
12167;0;0.306045
12169;0;0.221046
12179;1;0.654049
12183;1;0.72037
12188;1;0.680676
12189;0;0.482765
12192;0;0.304281
12193;1;0.774643
12198;1;0.658524
12201;1;0.535188
12202;1;0.562042
12203;1;0.542831
12205;1;0.640496
12211;1;0.688586
12214;0;0.432602
12215;1;0.756434
12217;1;0.617592
12219;1;0.661838
12233;0;0.349523
12240;1;0.655805
12242;1;0.618505
12249;1;0.657806
12250;0;0.497987
12253;1;0.59675
12263;1;0.700728
12267;1;0.717462
12270;1;0.73013
12287;1;0.771957
12290;0;0.483758
12293;1;0.654212
12296;1;0.632292
12300;1;0.645572
12301;1;0.512774
12302;1;0.589724
12303;1;0.720716
12309;1;0.722055
12320;1;0.657111
12325;1;0.632339
12328;1;0.508085
12347;1;0.694759
12350;1;0.517941
12351;1;0.654318
12358;1;0.619578
12359;1;0.625303
12364;1;0.655597
12366;1;0.637892
12368;1;0.689515
12376;0;0.378252
12377;0;0.305931
12379;1;0.669433
12382;1;0.529316
12383;1;0.638521
12393;1;0.662756
12394;1;0.556269
12401;1;0.675854
12410;1;0.716833
12412;0;0.48378
12413;1;0.692377
12419;1;0.675083
12427;0;0.459028
12430;0;0.473141
12432;1;0.623427
12436;1;0.738595
12438;1;0.675041
12447;0;0.349675
12449;1;0.523955
12456;1;0.729942
12459;0;0.415623
12460;0;0.436986
12475;1;0.505119
12488;1;0.502034
12490;1;0.707409
12492;1;0.649043
12493;1;0.606155
12495;0;0.345172
12497;1;0.603973
12498;1;0.745464
12501;0;0.484231
12503;1;0.738561
12508;1;0.620538
12510;1;0.62935
12514;1;0.755851
12532;1;0.721989
12533;1;0.548483
12534;1;0.734141
12535;1;0.633898
12536;0;0.468345
12543;1;0.753013
12552;1;0.718322
12555;1;0.540423
12557;1;0.675442
12568;0;0.306357
12575;1;0.578925
12578;1;0.664148
12586;1;0.665536
12596;1;0.746636
12597;1;0.51525
12602;0;0.488268
12603;1;0.527132
12604;1;0.591219
12605;0;0.410404
12610;1;0.539411
12615;0;0.332545
12616;0;0.436955
12617;0;0.474442
12618;1;0.688432
12619;1;0.739619
12621;1;0.658886
12622;0;0.390791
12623;1;0.738978
12626;1;0.731885
12638;0;0.472342
12640;1;0.696059
12646;1;0.739619
12653;1;0.607052
12665;1;0.632339
12669;1;0.709277
12670;0;0.450153
12675;1;0.67487
12677;1;0.743801
12679;1;0.749126
12684;0;0.383429
12686;0;0.390547
12687;0;0.197214
12688;1;0.643037
12691;1;0.624815
12692;1;0.674505
12695;1;0.698844
12696;0;0.439093
12698;0;0.297076
12705;1;0.654178
12708;1;0.721901
12709;1;0.699624
12715;0;0.454382
12716;1;0.71161
12719;1;0.753013
12721;1;0.628007
12724;1;0.696827
12731;1;0.582053
12738;0;0.466826
12739;1;0.631015
12741;1;0.614459
12743;1;0.621734
12744;0;0.35724
12750;1;0.620392
12763;1;0.664926
12764;1;0.533346
12776;1;0.663993
12781;1;0.652728
12786;1;0.532033
12787;1;0.603576
12788;1;0.598608
12791;1;0.607665
12792;1;0.598447
12793;1;0.673041
12796;0;0.397208
12799;1;0.769957
12803;1;0.553542
12812;0;0.361445
12813;1;0.608046
12815;1;0.621732
12817;1;0.588565
12819;1;0.547674
12820;1;0.587411
12821;1;0.754563
12824;1;0.641775
12825;0;0.400334
12829;1;0.62804
12830;1;0.629287
12831;1;0.734141
12836;1;0.636447
12842;1;0.709471
12848;1;0.653911
12851;1;0.611265
12853;1;0.692377
12855;1;0.713874
12860;1;0.725676
12862;1;0.697281
12863;1;0.630354
12872;1;0.666022
12882;1;0.513069
12886;1;0.751527
12887;1;0.71107
12889;1;0.641992
12901;0;0.342496
12903;0;0.419815
12907;1;0.632194
12919;0;0.497103
12924;0;0.36516
12926;0;0.486156
12930;1;0.528473
12933;1;0.705988
12936;0;0.198229
12937;1;0.591634
12940;1;0.694467
12942;1;0.714245
12946;0;0.303584
12957;1;0.638281
12960;1;0.69458
12965;1;0.612466
12966;0;0.197885
12974;1;0.734741
12975;1;0.747871
12976;1;0.727894
12983;1;0.609429
12986;0;0.390565
12992;1;0.710413
12993;1;0.716293
13007;1;0.653812
13014;1;0.659355
13015;1;0.692377
13023;1;0.507606
